"OUT","Vaalilaji","Vaalipiirinumero","Kuntanumero","Tietuetyyppi","Äänestysaluetunnus","Vaalipiirin tunnus suomeksi","Vaalipiirin tunnus ruotsiksi","Pysyvä puoluetunniste","Vakiopuoluenumero","Listapuoluenumero","Vaaliliittonumero","Puolueen/ryhmän nimilyhenne suomeksi","Puolueen/ryhmän nimilyhenne ruotsiksi","Puolueen/ryhmän nimilyhenne englanniksi","Ehdokasnumero","alueen nimi suomeksi","alueen nimi ruotsiksi","Henkilön etunimi","Henkilön sukunimi","Sukupuoli","Ikä vaalipäivänä","Ammatti","Kotikunnan koodi","Kotikunnan nimi suomeksi","Kotikunnan nimi ruotsiksi","Ehdokkaan äidinkieli","Europarlamentaarikko","Kansanedustaja","Kunnanvaltuutettu","Maakuntavaltuutettu","Vaalitapahtuman nimilyhenne 1. vert.vaali","Ääniä 1. vertailuvaali","Ennakkoäänet lkm","Vaalipäivän äänet lkm","Äänet yhteensä lkm","Ennakkoäänet pros.","Vaalipäivän äänet pros.","Äänet yhteensä pros.","Valintatieto","Vertausluku","Sija","Lopullinen sija","Laskennan tila","Laskentavaihe","Tiedoston luontiaika","tmp","wikidata_qid_debug","wikipedia_birthyear","wikidata_birthyear","summary","wikidata_qid","grep_valintatieto"
"OUT","K","03","636","K","****","VAR","EGE","4","02","03","03","KOK","SAML","NCP","0023","Pöytyä","Pöytyä","Reijo","Kullanmäki",1,"063","varatuomari","636","Pöytyä","Pöytyä","FI",null,null,1,null,"KV-2012","0000050","0000033","0000030","0000063","0018","0014","0016",1,"0000215400","0017","0017","V","A",20170409222144,null,"ok",null,null,null,"Q28786651","valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","4","02","03","03","KOK","SAML","NCP","0024","Pöytyä","Pöytyä","Juha","Lalli",1,"049","rikoskomisario, HTM","636","Pöytyä","Pöytyä","FI",null,null,null,null,"KV-2012","0000039","0000020","0000025","0000045","0011","0012","0011",1,"0000119667","0031","0031","V","A",20170409222144,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","4","02","03","03","KOK","SAML","NCP","0030","Pöytyä","Pöytyä","Sanna","Pitkänen",2,"042","yrittäjä, maanviljelijä","636","Pöytyä","Pöytyä","FI",null,null,1,null,"KV-2012","0000055","0000048","0000030","0000078","0026","0014","0020",1,"0000359000","0008","0008","V","A",20170409222144,null,"ok",null,null,null,"Q28786657","valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","4","02","03","03","KOK","SAML","NCP","0031","Pöytyä","Pöytyä","Joonas","Rantala",1,"029","FM, markkinointipäällikkö","636","Pöytyä","Pöytyä","FI",null,null,null,null,"KV-2012","0000000","0000036","0000061","0000097","0020","0028","0024",1,"0000538500","0005","0005","V","A",20170409222144,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","4","02","03","03","KOK","SAML","NCP","0035","Pöytyä","Pöytyä","Aarno","Toivonen",1,"054","yrittäjä","636","Pöytyä","Pöytyä","FI",null,null,1,null,"KV-2012","0000043","0000019","0000029","0000048","0010","0014","0012",1,"0000134625","0027","0027","V","A",20170409222144,null,"ok",null,null,null,"Q28786664","valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","4","02","03","03","KOK","SAML","NCP","0037","Pöytyä","Pöytyä","Esko","Tuuppa",1,"054","rahoituspäällikkö, maanviljelijä","636","Pöytyä","Pöytyä","FI",null,null,null,null,"KV-2012","0000000","0000025","0000015","0000040","0014","0007","0010",1,"0000107700","0035","0035","V","A",20170409222144,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","4","02","03","03","KOK","SAML","NCP","0040","Pöytyä","Pöytyä","Valtteri","Varjonen",1,"029","yrittäjä, räjäytystyönjohtaja","636","Pöytyä","Pöytyä","FI",null,null,null,null,"KV-2012","0000000","0000019","0000056","0000075","0010","0026","0019",1,"0000269250","0012","0012","V","A",20170409222144,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","4","02","03","03","KOK","SAML","NCP","0041","Pöytyä","Pöytyä","Pentti","Wärri",1,"054","maanviljelijä, urakoitsija","636","Pöytyä","Pöytyä","FI",null,null,1,null,"KV-2012","0000114","0000055","0000043","0000098","0030","0020","0025",1,"0001077000","0002","0002","V","A",20170409222144,null,"ok",null,null,null,"Q28786670","valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","1","04","04","04","SDP","SDP","SDP","0045","Pöytyä","Pöytyä","Toivo","Miinalainen",1,"068","maatalouslomittaja, eläkeläinen","636","Pöytyä","Pöytyä","FI",null,null,1,null,"KV-2012","0000052","0000043","0000035","0000078","0023","0016","0020",1,"0000216000","0015","0015","V","A",20170409222144,null,"ok",null,null,null,"Q28786570","valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","1","04","04","04","SDP","SDP","SDP","0048","Pöytyä","Pöytyä","Satu","Parkkila",2,"044","ruokapalveluesimies, pääluottamusmies","636","Pöytyä","Pöytyä","FI",null,null,null,null,"KV-2012","0000000","0000036","0000058","0000094","0020","0027","0024",1,"0000432000","0006","0006","V","A",20170409222144,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","1","04","04","04","SDP","SDP","SDP","0050","Pöytyä","Pöytyä","Marjatta","Rannikko",2,"060","lähihoitaja, sosiaaliohjaaja","636","Pöytyä","Pöytyä","FI",null,null,null,null,"KV-2012","0000000","0000023","0000021","0000044","0013","0010","0011",1,"0000108000","0033","0033","V","A",20170409222144,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","1","04","04","04","SDP","SDP","SDP","0051","Pöytyä","Pöytyä","Petri","Rautajuuri",1,"037","ajoneuvoasentaja","636","Pöytyä","Pöytyä","FI",null,null,null,null,"KV-2012","0000000","0000026","0000046","0000072","0014","0021","0018",1,"0000144000","0025","0025","V","A",20170409222144,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","13","05","05","05","VIHR","GRÖNA","GREEN","0058","Pöytyä","Pöytyä","Johanna","Leppäsilta",2,"041","tradenomi, asiakkuuspäällikkö","636","Pöytyä","Pöytyä","FI",null,null,null,null,"KV-2012","0000066","0000033","0000051","0000084","0018","0024","0021",1,"0000175000","0020","0020","V","A",20170409222144,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","2","01","06","06","KESK","CENT","CENT","0061","Pöytyä","Pöytyä","Ilkka","Ali-Rontti",1,"069","maanviljelijä","636","Pöytyä","Pöytyä","FI",null,null,1,null,"KV-2012","0000060","0000030","0000022","0000052","0016","0010","0013",1,"0000143667","0026","0026","V","A",20170409222144,null,"ok",null,null,null,"Q28786583","valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","2","01","06","06","KESK","CENT","CENT","0062","Pöytyä","Pöytyä","Eeva","Arponen",2,"024","yrittäjä","636","Pöytyä","Pöytyä","FI",null,null,null,null,"KV-2012","0000000","0000025","0000025","0000050","0014","0012","0013",1,"0000132615","0029","0029","V","A",20170409222144,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","2","01","06","06","KESK","CENT","CENT","0063","Pöytyä","Pöytyä","Markku","Autio",1,"064","rikosylikonstaapeli, eläkeläinen","636","Pöytyä","Pöytyä","FI",null,null,1,null,"KV-2012","0000122","0000037","0000038","0000075","0020","0018","0019",1,"0000215500","0016","0016","V","A",20170409222144,null,"ok",null,null,null,"Q28786586","valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","2","01","06","06","KESK","CENT","CENT","0065","Pöytyä","Pöytyä","Terhi","Haapaniemi",2,"045","luokanopettaja","636","Pöytyä","Pöytyä","FI",null,null,null,null,"KV-2012","0000000","0000026","0000056","0000082","0014","0026","0021",1,"0000287333","0011","0011","V","A",20170409222144,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","2","01","06","06","KESK","CENT","CENT","0069","Pöytyä","Pöytyä","Rauno","Kajander",1,"049","maanviljelijä","636","Pöytyä","Pöytyä","FI",null,null,1,null,"KV-2012","0000127","0000061","0000061","0000122","0033","0028","0031",1,"0001724000","0001","0001","V","A",20170409222144,null,"ok",null,null,null,"Q28786596","valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","2","01","06","06","KESK","CENT","CENT","0071","Pöytyä","Pöytyä","Hannu","Ketola",1,"062","maanviljelijä","636","Pöytyä","Pöytyä","FI",null,null,null,null,"KV-2012","0000041","0000015","0000030","0000045","0008","0014","0011",1,"0000114933","0032","0032","V","A",20170409222144,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","2","01","06","06","KESK","CENT","CENT","0076","Pöytyä","Pöytyä","Vilja","Lahti",2,"035","isännöitsijä","636","Pöytyä","Pöytyä","FI",null,null,1,null,"KV-2012","0000048","0000046","0000045","0000091","0025","0021","0023",1,"0000344800","0009","0009","V","A",20170409222144,null,"ok",null,null,null,"Q28786602","valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","2","01","06","06","KESK","CENT","CENT","0078","Pöytyä","Pöytyä","Timo","Lehtovuori",1,"055","aliupseeri evp.","636","Pöytyä","Pöytyä","FI",null,null,null,null,"KV-2012","0000000","0000015","0000032","0000047","0008","0015","0012",1,"0000123143","0030","0030","V","A",20170409222144,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","2","01","06","06","KESK","CENT","CENT","0080","Pöytyä","Pöytyä","Hilkka","Lindgren",2,"069","talouspäällikkö, edunvalvoja","636","Pöytyä","Pöytyä","FI",null,null,1,null,"KV-2012","0000115","0000050","0000046","0000096","0027","0021","0024",1,"0000574667","0004","0004","V","A",20170409222144,null,"ok",null,null,null,"Q28786613","valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","2","01","06","06","KESK","CENT","CENT","0081","Pöytyä","Pöytyä","Marika","Loponen",2,"039","tradenomi","636","Pöytyä","Pöytyä","FI",null,null,null,null,"KV-2012","0000048","0000049","0000044","0000093","0027","0020","0023",1,"0000431000","0007","0007","V","A",20170409222144,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","2","01","06","06","KESK","CENT","CENT","0083","Pöytyä","Pöytyä","Laura","Naire-Koivisto",2,"038","FM, yrittäjä","636","Pöytyä","Pöytyä","FI",null,null,null,null,"KV-2012","0000000","0000018","0000027","0000045","0010","0013","0011",1,"0000107750","0034","0034","V","A",20170409222144,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","2","01","06","06","KESK","CENT","CENT","0084","Pöytyä","Pöytyä","Veikko","Niittymaa",1,"058","toimittaja","636","Pöytyä","Pöytyä","FI",null,null,1,null,"KV-2012","0000081","0000035","0000035","0000070","0019","0016","0018",1,"0000172400","0021","0021","V","A",20170409222144,null,"ok",null,null,null,"Q28786617","valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","2","01","06","06","KESK","CENT","CENT","0085","Pöytyä","Pöytyä","Lauri","Ojala",1,"038","maatalousyrittäjä","636","Pöytyä","Pöytyä","FI",null,null,null,null,"KV-2012","0000000","0000029","0000043","0000072","0016","0020","0018",1,"0000191556","0018","0018","V","A",20170409222144,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","2","01","06","06","KESK","CENT","CENT","0089","Pöytyä","Pöytyä","Janne","Rauhansuu",1,"046","maanviljelijä","636","Pöytyä","Pöytyä","FI",null,null,1,null,"KV-2012","0000069","0000031","0000032","0000063","0017","0015","0016",1,"0000156727","0022","0022","V","A",20170409222144,null,"ok",null,null,null,"Q28786623","valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","2","01","06","06","KESK","CENT","CENT","0090","Pöytyä","Pöytyä","Matti","Salonen",1,"057","yrittäjä","636","Pöytyä","Pöytyä","FI",null,null,null,null,"KV-2012","0000000","0000025","0000054","0000079","0014","0025","0020",1,"0000246286","0014","0014","V","A",20170409222144,null,"fuzzy",null,null,"Matti Salonen (1761 tai 1762–1823) oli suomalainen kirkonrakentaja. Hänen päätyönsä on monumentaalinen Kirvun kirkko (1815–1816). Hän on mahdollisesti rakentanut talvisodassa tuhoutuneet Uudenkirkon ja Sortavalan kaksoisristikirkot sekä Kivennavan kirkon (1804–1808) ja inkeriläisen Venjoen kirkon (1803) ja Mikkelin pitäjänkirkon tapulin (1815).; Hänen isänsä oli kirkonrakentaja Juhana Salonen.","Q17383745","valintatieto:1"
"OUT","K","03","636","K","****","VAR","EGE","9","08","07","06","KD","KD","CD","0098","Pöytyä","Pöytyä","Sinikka","Hutko",2,"055","talouspalvelusihteeri","636","Pöytyä","Pöytyä","FI",null,null,1,null,"KV-2012","0000068","0000059","0000047","0000106","0032","0022","0027",1,"0000862000","0003","0003","V","A",20170409222144,null,"ok",null,null,null,"Q28786673","valintatieto:1"
"OUT","K","03","680","K","****","VAR","EGE","1","04","01","01","SDP","SDP","SDP","0002","Raisio","Reso","Annika","Aaltonen",2,"034","erityisnuorisotyöntekijä","680","Raisio","Reso","FI",null,null,null,null,"KV-2012","0000000","0000059","0000059","0000118","0012","0010","0011",1,"0000435714","0021","0021","V","A",20170409230530,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","03","680","K","****","VAR","EGE","1","04","01","01","SDP","SDP","SDP","0003","Raisio","Reso","Sirpa","Ek",2,"040","työsuojeluvaltuutettu, pääluottamusmies","680","Raisio","Reso","FI",null,null,1,null,"KV-2012","0000102","0000038","0000051","0000089","0008","0009","0008",1,"0000254167","0039","0039","V","A",20170409230530,null,"ok",null,null,null,"Q28786764","valintatieto:1"
"OUT","K","03","680","K","****","VAR","EGE","1","04","01","01","SDP","SDP","SDP","0013","Raisio","Reso","Anneli","Kivijärvi",2,"066","LKT, erikoislääkäri","680","Raisio","Reso","FI",null,null,1,null,"KV-2012","0000243","0000098","0000073","0000171","0020","0012","0016",1,"0000762500","0010","0010","V","A",20170409230530,null,"ok",null,null,null,"Q28786771","valintatieto:1"
"OUT","K","03","680","K","****","VAR","EGE","1","04","01","01","SDP","SDP","SDP","0014","Raisio","Reso","Kimmo","Kosonen",1,"043","vahtimestari","680","Raisio","Reso","FI",null,null,1,null,"KV-2012","0000066","0000059","0000056","0000115","0012","0009","0011",1,"0000381250","0023","0023","V","A",20170409230530,null,"ok",null,null,null,"Q28786774","valintatieto:1"
"OUT","K","03","680","K","****","VAR","EGE","1","04","01","01","SDP","SDP","SDP","0017","Raisio","Reso","Janne","Laulumaa",1,"040","elektroniikkatyöntekijä, pääluottamusmies","680","Raisio","Reso","FI",null,null,1,null,"KV-2012","0000279","0000248","0000316","0000564","0051","0053","0052",1,"0003050000","0001","0001","V","A",20170409230530,null,"ok",null,null,null,"Q28786779","valintatieto:1"
"OUT","K","03","680","K","****","VAR","EGE","1","04","01","01","SDP","SDP","SDP","0018","Raisio","Reso","Hannele","Lehto-Laurila",2,"059","asianajaja, varatuomari","680","Raisio","Reso","FI",null,null,1,null,"KV-2012","0000270","0000140","0000132","0000272","0029","0022","0025",1,"0001525000","0003","0003","V","A",20170409230530,null,"ok",null,null,null,"Q28786781","valintatieto:1"
"OUT","K","03","680","K","****","VAR","EGE","1","04","01","01","SDP","SDP","SDP","0022","Raisio","Reso","Aki-Petteri","Löfgren",1,"039","aluepäällikkö","680","Raisio","Reso","FI",null,null,null,null,"KV-2012","0000000","0000028","0000064","0000092","0006","0011","0009",1,"0000277273","0036","0036","V","A",20170409230530,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","03","680","K","****","VAR","EGE","1","04","01","01","SDP","SDP","SDP","0029","Raisio","Reso","Vesa","Parantainen",1,"054","lastentarhanopettaja","680","Raisio","Reso","FI",null,null,1,null,"KV-2012","0000233","0000111","0000112","0000223","0023","0019","0021",1,"0001016667","0008","0008","V","A",20170409230530,null,"ok",null,null,null,"Q28786784","valintatieto:1"
"OUT","K","03","680","K","****","VAR","EGE","1","04","01","01","SDP","SDP","SDP","0034","Raisio","Reso","Jarmo","Rosama",1,"067","liikuntapaikkapäällikkö, eläkeläinen","680","Raisio","Reso","FI",null,null,1,null,"KV-2012","0000183","0000067","0000088","0000155","0014","0015","0014",1,"0000610000","0014","0014","V","A",20170409230530,null,"ok",null,null,null,"Q28786788","valintatieto:1"
"OUT","K","03","680","K","****","VAR","EGE","1","04","01","01","SDP","SDP","SDP","0036","Raisio","Reso","Anita","Ruusuranta",2,"068","päivähoitaja","680","Raisio","Reso","FI",null,null,1,null,"KV-2012","0000143","0000081","0000049","0000130","0017","0008","0012",1,"0000508333","0018","0018","V","A",20170409230530,null,"ok",null,null,null,"Q28786791","valintatieto:1"
"OUT","K","03","680","K","****","VAR","EGE","1","04","01","01","SDP","SDP","SDP","0038","Raisio","Reso","Raimo","Sulonen",1,"079","työpäällikkö, eläkeläinen","680","Raisio","Reso","FI",null,null,1,null,"KV-2012","0000196","0000063","0000043","0000106","0013","0007","0010",1,"0000305000","0032","0032","V","A",20170409230530,null,"ok",null,null,null,"Q28786794","valintatieto:1"
"OUT","K","03","680","K","****","VAR","EGE","1","04","01","01","SDP","SDP","SDP","0044","Raisio","Reso","Maria","Virko",2,"037","lastentarhanopettaja","680","Raisio","Reso","FI",null,null,null,null,"KV-2012","0000000","0000030","0000083","0000113","0006","0014","0010",1,"0000338889","0029","0029","V","A",20170409230530,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","03","680","K","****","VAR","EGE","1","04","01","01","SDP","SDP","SDP","0046","Raisio","Reso","Niina","Äikäs",2,"038","sairaanhoitaja, terveystieteiden maisteri","680","Raisio","Reso","FI",null,null,null,null,"KV-2012","0000058","0000034","0000029","0000063","0007","0005","0006",1,"0000234615","0043","0043","V","A",20170409230530,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","03","680","K","****","VAR","EGE","23","03","02","02","PS","SAF","FINNS","0049","Raisio","Reso","Mikko","Kangasoja",1,"040","tuotantotalouden DI","680","Raisio","Reso","FI",null,null,null,null,"KV-2012","0000054","0000027","0000072","0000099","0006","0012","0009",1,"0000354000","0028","0028","V","A",20170409230530,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","03","680","K","****","VAR","EGE","23","03","02","02","PS","SAF","FINNS","0050","Raisio","Reso","Mika","Koivisto",1,"045","insinööri","680","Raisio","Reso","FI",null,null,1,null,"KV-2012","0000178","0000166","0000199","0000365","0034","0034","0034",1,"0001062000","0007","0007","V","A",20170409230530,null,"ok",null,null,null,"Q28786737","valintatieto:1"
"OUT","K","03","680","K","****","VAR","EGE","23","03","02","02","PS","SAF","FINNS","0051","Raisio","Reso","Katja","Koivusalo",2,"042","lähihoitaja","680","Raisio","Reso","FI",null,null,null,null,"KV-2012","0000000","0000036","0000050","0000086","0007","0008","0008",1,"0000265500","0037","0037","V","A",20170409230530,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","03","680","K","****","VAR","EGE","23","03","02","02","PS","SAF","FINNS","0061","Raisio","Reso","Tapio","Soiniitty",1,"030","autonasentaja","680","Raisio","Reso","FI",null,null,null,null,"KV-2012","0000000","0000044","0000056","0000100","0009","0009","0009",1,"0000531000","0017","0017","V","A",20170409230530,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","03","680","K","****","VAR","EGE","13","05","03","03","VIHR","GRÖNA","GREEN","0069","Raisio","Reso","Eija","Erasvuo",2,"053","KM, erityisopettaja","680","Raisio","Reso","FI",null,null,null,null,"KV-2012","0000000","0000061","0000115","0000176","0013","0019","0016",1,"0000371667","0025","0025","V","A",20170409230530,null,"none",null,null,null,null,"valintatieto:1"
